state,action,value
"[1.0, 0.2, 0.2, 1.0, 0.0, 0.0, 0.0]",2,-0.004957141369010227
"[1.0, 0.2, 0.2, 1.0, 0.0, 0.0, 0.0]",3,0.0
"[1.0, 0.2, 0.2, 1.0, 0.0, 0.0, 0.0]",4,0.0
"[1.0, 0.2, 1.0, 1.0, 1.0, 0.0, 0.0]",0,-0.004957141369010227
"[1.0, 0.2, 1.0, 1.0, 1.0, 0.0, 0.0]",1,-0.004957141369010227
"[1.0, 0.2, 1.0, 1.0, 1.0, 0.0, 0.0]",2,-0.0042145024244884585
"[1.0, 0.2, 1.0, 1.0, 1.0, 0.0, 0.0]",3,-0.0033714947668074093
"[1.0, 0.2, 1.0, 1.0, 1.0, 0.0, 0.0]",4,-0.004051063439805668
"[0.1, 0.2, 1.0, 1.0, 1.0, 0.0, 0.0]",0,-0.004957141369010227
"[0.1, 0.2, 1.0, 1.0, 1.0, 0.0, 0.0]",1,-0.0009999999999999432
"[0.1, 0.2, 1.0, 1.0, 1.0, 0.0, 0.0]",2,-0.0009999999999999432
"[0.1, 0.2, 1.0, 1.0, 1.0, 0.0, 0.0]",3,-0.0009999999999999432
"[0.1, 0.2, 1.0, 1.0, 1.0, 0.0, 0.0]",4,-0.001009770614647505
"[0.1, 0.2, 1.0, 0.1, 1.0, 0.0, 0.0]",0,-0.0059075699553200675
"[0.1, 0.2, 1.0, 0.1, 1.0, 0.0, 0.0]",1,-0.006009030870070703
"[0.1, 0.2, 1.0, 0.1, 1.0, 0.0, 0.0]",2,-0.004957141369010227
"[0.1, 0.2, 1.0, 0.1, 1.0, 0.0, 0.0]",3,-0.004957141369010227
"[0.1, 0.2, 1.0, 0.1, 1.0, 0.0, 0.0]",4,-0.005926464336099413
"[0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0,0.0
"[0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",1,0.0
"[0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",2,0.0
"[0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",3,0.0
"[0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",4,0.4087660039804229
"[0.2, 0.1, 0.0, 0.0, 0.1, 0.2, 0.2]",0,0.0
"[0.2, 0.1, 0.0, 0.0, 0.1, 0.2, 0.2]",1,0.0
"[0.2, 0.1, 0.0, 0.0, 0.1, 0.2, 0.2]",2,-0.004957141369010227
"[0.2, 0.1, 0.0, 0.0, 0.1, 0.2, 0.2]",3,0.0
"[0.2, 0.1, 0.0, 0.0, 0.1, 0.2, 0.2]",4,0.0
"[0.5, 0.7, 1.0, 0.1, 1.0, 1.0, 0.3]",0,0.32781731519103546
"[0.5, 0.7, 1.0, 0.1, 1.0, 1.0, 0.3]",1,0.0
"[0.5, 0.7, 1.0, 0.1, 1.0, 1.0, 0.3]",2,0.0
"[0.5, 0.7, 1.0, 0.1, 1.0, 1.0, 0.3]",3,0.0
"[0.5, 0.7, 1.0, 0.1, 1.0, 1.0, 0.3]",4,0.0
"[0.2, 0.2, 0.0, 1.0, 1.0, 0.2, 0.2]",0,0.0
"[0.2, 0.2, 0.0, 1.0, 1.0, 0.2, 0.2]",1,-0.006418528054823858
"[0.2, 0.2, 0.0, 1.0, 1.0, 0.2, 0.2]",2,0.0
"[0.2, 0.2, 0.0, 1.0, 1.0, 0.2, 0.2]",3,0.0
"[0.2, 0.2, 0.0, 1.0, 1.0, 0.2, 0.2]",4,0.0
"[0.2, 0.2, 0.2, 1.0, 1.0, 0.2, 0.2]",0,-0.2761263811077666
"[0.2, 0.2, 0.2, 1.0, 1.0, 0.2, 0.2]",1,-0.2754429283050836
"[0.2, 0.2, 0.2, 1.0, 1.0, 0.2, 0.2]",2,-0.27573343611652906
"[0.2, 0.2, 0.2, 1.0, 1.0, 0.2, 0.2]",3,-0.2761989528360906
"[0.2, 0.2, 0.2, 1.0, 1.0, 0.2, 0.2]",4,-0.27570751283804523
"[0.2, 0.0, 0.2, 0.1, 1.0, 0.2, 0.2]",0,0.0
"[0.2, 0.0, 0.2, 0.1, 1.0, 0.2, 0.2]",1,0.0
"[0.2, 0.0, 0.2, 0.1, 1.0, 0.2, 0.2]",2,0.0
"[0.2, 0.0, 0.2, 0.1, 1.0, 0.2, 0.2]",3,-0.004907693883854611
"[0.2, 0.0, 0.2, 0.1, 1.0, 0.2, 0.2]",4,0.0
"[0.2, 0.2, 0.2, 0.1, 1.0, 0.2, 0.2]",0,0.302496841121202
"[0.2, 0.2, 0.2, 0.1, 1.0, 0.2, 0.2]",1,0.0
"[0.2, 0.2, 0.2, 0.1, 1.0, 0.2, 0.2]",2,0.006519112692545802
"[0.2, 0.2, 0.2, 0.1, 1.0, 0.2, 0.2]",3,0.0
"[0.2, 0.2, 0.2, 0.1, 1.0, 0.2, 0.2]",4,0.0
"[0.2, 1.0, 0.2, 0.0, 0.0, 0.0, 0.0]",0,0.5200492387240645
"[0.2, 1.0, 0.2, 0.0, 0.0, 0.0, 0.0]",1,0.0
"[0.2, 1.0, 0.2, 0.0, 0.0, 0.0, 0.0]",2,0.0
"[0.2, 1.0, 0.2, 0.0, 0.0, 0.0, 0.0]",3,0.0
"[0.2, 1.0, 0.2, 0.0, 0.0, 0.0, 0.0]",4,0.0
"[1.0, 1.0, 0.2, 0.1, 0.0, 0.0, 0.0]",0,0.42813874580650957
"[1.0, 1.0, 0.2, 0.1, 0.0, 0.0, 0.0]",1,0.0
"[1.0, 1.0, 0.2, 0.1, 0.0, 0.0, 0.0]",2,0.0
"[1.0, 1.0, 0.2, 0.1, 0.0, 0.0, 0.0]",3,0.0
"[1.0, 1.0, 0.2, 0.1, 0.0, 0.0, 0.0]",4,0.0
"[1.0, 0.2, 0.2, 0.1, 0.0, 0.0, 0.0]",0,-0.00490769388385435
"[1.0, 0.2, 0.2, 0.1, 0.0, 0.0, 0.0]",1,-0.00490769388385435
"[1.0, 0.2, 0.2, 0.1, 0.0, 0.0, 0.0]",2,0.3049542917888271
"[1.0, 0.2, 0.2, 0.1, 0.0, 0.0, 0.0]",3,0.0
"[1.0, 0.2, 0.2, 0.1, 0.0, 0.0, 0.0]",4,0.0
"[0.1, 1.0, 0.2, 0.1, 0.0, 0.0, 0.0]",0,0.1937717145734235
"[0.1, 1.0, 0.2, 0.1, 0.0, 0.0, 0.0]",1,0.014494976430103449
"[0.1, 1.0, 0.2, 0.1, 0.0, 0.0, 0.0]",2,0.0
"[0.1, 1.0, 0.2, 0.1, 0.0, 0.0, 0.0]",3,0.0
"[0.1, 1.0, 0.2, 0.1, 0.0, 0.0, 0.0]",4,0.0
"[0.1, 0.2, 0.2, 0.1, 0.0, 0.0, 0.0]",0,-0.00490769388385435
"[0.1, 0.2, 0.2, 0.1, 0.0, 0.0, 0.0]",1,0.0
"[0.1, 0.2, 0.2, 0.1, 0.0, 0.0, 0.0]",2,0.4366689075516944
"[0.1, 0.2, 0.2, 0.1, 0.0, 0.0, 0.0]",3,0.0
"[0.1, 0.2, 0.2, 0.1, 0.0, 0.0, 0.0]",4,-0.0009788361592394453
"[0.1, 1.0, 0.2, 1.0, 0.0, 0.0, 0.0]",0,-0.00490769388385435
"[0.1, 1.0, 0.2, 1.0, 0.0, 0.0, 0.0]",1,-0.004575100055399793
"[0.1, 1.0, 0.2, 1.0, 0.0, 0.0, 0.0]",2,-0.004575100055399793
"[0.1, 1.0, 0.2, 1.0, 0.0, 0.0, 0.0]",3,0.23747085179313626
"[0.1, 1.0, 0.2, 1.0, 0.0, 0.0, 0.0]",4,0.0
"[0.1, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0]",0,-0.004575100055399793
"[0.1, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0]",1,-0.004575100055399793
"[0.1, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0]",2,-0.005138811141446245
"[0.1, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0]",3,-0.004575100055399793
"[0.1, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0]",4,0.3546308183548791
"[0.1, 1.0, 1.0, 0.1, 0.0, 1.0, 1.0]",0,-0.00490769388385435
"[0.1, 1.0, 1.0, 0.1, 0.0, 1.0, 1.0]",1,-0.0032373761863520364
"[0.1, 1.0, 1.0, 0.1, 0.0, 1.0, 1.0]",2,-0.0034433268675392766
"[0.1, 1.0, 1.0, 0.1, 0.0, 1.0, 1.0]",3,-0.0009999999999999432
"[0.1, 1.0, 1.0, 0.1, 0.0, 1.0, 1.0]",4,-0.0009999999999999432
"[0.1, 0.2, 1.0, 0.1, 1.0, 1.0, 1.0]",0,-0.00490769388385435
"[0.1, 0.2, 1.0, 0.1, 1.0, 1.0, 1.0]",1,-0.0019221778364714615
"[0.1, 0.2, 1.0, 0.1, 1.0, 1.0, 1.0]",2,-0.0020444601453527144
"[0.1, 0.2, 1.0, 0.1, 1.0, 1.0, 1.0]",3,-0.0019994999999998864
"[0.1, 0.2, 1.0, 0.1, 1.0, 1.0, 1.0]",4,-0.001989999999999887
"[0.1, 0.2, 1.0, 0.1, 0.1, 1.0, 0.1]",0,-0.00490769388385435
"[0.1, 0.2, 1.0, 0.1, 0.1, 1.0, 0.1]",1,-0.001030296050449881
"[0.1, 0.2, 1.0, 0.1, 0.1, 1.0, 0.1]",2,0.0
"[0.1, 0.2, 1.0, 0.1, 0.1, 1.0, 0.1]",3,0.0
"[0.1, 0.2, 1.0, 0.1, 0.1, 1.0, 0.1]",4,0.0
"[0.1, 0.2, 1.0, 0.1, 0.1, 0.1, 0.1]",0,-0.0031302984793041885
"[0.1, 0.2, 1.0, 0.1, 0.1, 0.1, 0.1]",1,-0.0017740377510929721
"[0.1, 0.2, 1.0, 0.1, 0.1, 0.1, 0.1]",2,-0.0035166034027629125
"[0.1, 0.2, 1.0, 0.1, 0.1, 0.1, 0.1]",3,-0.0017740377510929721
"[0.1, 0.2, 1.0, 0.1, 0.1, 0.1, 0.1]",4,-0.0017740377510929721
"[0.1, 0.2, 1.0, 0.1, 1.0, 0.1, 0.1]",0,-0.00490769388385435
"[0.1, 0.2, 1.0, 0.1, 1.0, 0.1, 0.1]",1,-0.0017740377510929721
"[0.1, 0.2, 1.0, 0.1, 1.0, 0.1, 0.1]",2,-0.0016373146555889633
"[0.1, 0.2, 1.0, 0.1, 1.0, 0.1, 0.1]",3,0.0
"[0.1, 0.2, 1.0, 0.1, 1.0, 0.1, 0.1]",4,0.0
"[0.1, 0.2, 1.0, 1.0, 0.1, 0.1, 1.0]",0,-0.00490769388385435
"[0.1, 0.2, 1.0, 1.0, 0.1, 0.1, 1.0]",1,-0.001380755858389475
"[0.1, 0.2, 1.0, 1.0, 0.1, 0.1, 1.0]",2,0.0
"[0.1, 0.2, 1.0, 1.0, 0.1, 0.1, 1.0]",3,0.0
"[0.1, 0.2, 1.0, 1.0, 0.1, 0.1, 1.0]",4,0.0
"[0.1, 0.2, 0.1, 1.0, 0.1, 0.1, 0.1]",0,0.0
"[0.1, 0.2, 0.1, 1.0, 0.1, 0.1, 0.1]",1,0.0
"[0.1, 0.2, 0.1, 1.0, 0.1, 0.1, 0.1]",2,0.0
"[0.1, 0.2, 0.1, 1.0, 0.1, 0.1, 0.1]",3,0.0
"[0.1, 0.2, 0.1, 1.0, 0.1, 0.1, 0.1]",4,0.0
"[0.1, 0.2, 0.1, 0.1, 0.1, 0.1, 0.1]",0,-0.00490769388385435
"[0.1, 0.2, 0.1, 0.1, 0.1, 0.1, 0.1]",1,0.0
"[0.1, 0.2, 0.1, 0.1, 0.1, 0.1, 0.1]",2,0.0
"[0.1, 0.2, 0.1, 0.1, 0.1, 0.1, 0.1]",3,0.0
"[0.1, 0.2, 0.1, 0.1, 0.1, 0.1, 0.1]",4,0.0
"[0.1, 0.2, 0.1, 0.1, 0.1, 0.1, 0.2]",0,-0.00490769388385435
"[0.1, 0.2, 0.1, 0.1, 0.1, 0.1, 0.2]",1,0.0
"[0.1, 0.2, 0.1, 0.1, 0.1, 0.1, 0.2]",2,0.0
"[0.1, 0.2, 0.1, 0.1, 0.1, 0.1, 0.2]",3,0.0
"[0.1, 0.2, 0.1, 0.1, 0.1, 0.1, 0.2]",4,0.0
"[0.1, 0.2, 0.1, 1.0, 1.0, 1.0, 0.2]",0,0.0
"[0.1, 0.2, 0.1, 1.0, 1.0, 1.0, 0.2]",1,0.0
"[0.1, 0.2, 0.1, 1.0, 1.0, 1.0, 0.2]",2,0.0
"[0.1, 0.2, 0.1, 1.0, 1.0, 1.0, 0.2]",3,0.0
"[0.1, 0.2, 0.1, 1.0, 1.0, 1.0, 0.2]",4,0.0
"[0.1, 0.2, 1.0, 1.0, 0.1, 1.0, 0.2]",0,-0.00490769388385435
"[0.1, 0.2, 1.0, 1.0, 0.1, 1.0, 0.2]",1,0.0
"[0.1, 0.2, 1.0, 1.0, 0.1, 1.0, 0.2]",2,0.0
"[0.1, 0.2, 1.0, 1.0, 0.1, 1.0, 0.2]",3,0.0
"[0.1, 0.2, 1.0, 1.0, 0.1, 1.0, 0.2]",4,0.0
"[0.2, 1.0, 0.1, 1.0, 1.0, 0.1, 0.3]",0,-0.00675734639837306
"[0.2, 1.0, 0.1, 1.0, 1.0, 0.1, 0.3]",1,-0.0009999999999999432
"[0.2, 1.0, 0.1, 1.0, 1.0, 0.1, 0.3]",2,-0.0009999999999999432
"[0.2, 1.0, 0.1, 1.0, 1.0, 0.1, 0.3]",3,-0.0009999999999999432
"[0.2, 1.0, 0.1, 1.0, 1.0, 0.1, 0.3]",4,0.0
"[1.0, 1.0, 1.0, 0.1, 0.1, 0.2, 0.1]",0,0.33367668121929245
"[1.0, 1.0, 1.0, 0.1, 0.1, 0.2, 0.1]",1,0.0
"[1.0, 1.0, 1.0, 0.1, 0.1, 0.2, 0.1]",2,0.0
"[1.0, 1.0, 1.0, 0.1, 0.1, 0.2, 0.1]",3,0.0
"[1.0, 1.0, 1.0, 0.1, 0.1, 0.2, 0.1]",4,0.0
"[0.0, 0.0, 0.0, 0.2, 0.2, 0.3, 0.2]",0,0.07273827115330783
"[0.0, 0.0, 0.0, 0.2, 0.2, 0.3, 0.2]",1,0.0
"[0.0, 0.0, 0.0, 0.2, 0.2, 0.3, 0.2]",2,0.0
"[0.0, 0.0, 0.0, 0.2, 0.2, 0.3, 0.2]",3,0.0
"[0.0, 0.0, 0.0, 0.2, 0.2, 0.3, 0.2]",4,0.0
"[1.0, 0.2, 0.2, 0.3, 0.2, 0.2, 0.2]",0,-0.11370478138622798
"[1.0, 0.2, 0.2, 0.3, 0.2, 0.2, 0.2]",1,-0.11368065752793091
"[1.0, 0.2, 0.2, 0.3, 0.2, 0.2, 0.2]",2,-0.1137452274538113
"[1.0, 0.2, 0.2, 0.3, 0.2, 0.2, 0.2]",3,-0.11416529003423206
"[1.0, 0.2, 0.2, 0.3, 0.2, 0.2, 0.2]",4,-0.11348470907081973
"[0.2, 0.2, 0.2, 0.3, 0.2, 0.2, 0.1]",0,-0.06856373460337929
"[0.2, 0.2, 0.2, 0.3, 0.2, 0.2, 0.1]",1,-0.06914807205347442
"[0.2, 0.2, 0.2, 0.3, 0.2, 0.2, 0.1]",2,-0.06909186500134601
"[0.2, 0.2, 0.2, 0.3, 0.2, 0.2, 0.1]",3,-0.06902357900295912
"[0.2, 0.2, 0.2, 0.3, 0.2, 0.2, 0.1]",4,-0.06809947897954821
"[0.2, 0.2, 0.2, 0.2, 0.2, 0.1, 0.0]",0,-0.00490769388385435
"[0.2, 0.2, 0.2, 0.2, 0.2, 0.1, 0.0]",1,0.0
"[0.2, 0.2, 0.2, 0.2, 0.2, 0.1, 0.0]",2,0.0
"[0.2, 0.2, 0.2, 0.2, 0.2, 0.1, 0.0]",3,0.0
"[0.2, 0.2, 0.2, 0.2, 0.2, 0.1, 0.0]",4,0.22786154515499057
"[0.2, 0.2, 0.2, 0.2, 0.2, 1.0, 0.0]",0,-0.0032050833588931757
"[0.2, 0.2, 0.2, 0.2, 0.2, 1.0, 0.0]",1,0.0
"[0.2, 0.2, 0.2, 0.2, 0.2, 1.0, 0.0]",2,0.0
"[0.2, 0.2, 0.2, 0.2, 0.2, 1.0, 0.0]",3,0.0
"[0.2, 0.2, 0.2, 0.2, 0.2, 1.0, 0.0]",4,0.0
"[0.2, 0.2, 0.3, 0.2, 0.2, 1.0, 0.0]",0,-0.00490769388385435
"[0.2, 0.2, 0.3, 0.2, 0.2, 1.0, 0.0]",1,-0.0032050833588931757
"[0.2, 0.2, 0.3, 0.2, 0.2, 1.0, 0.0]",2,-0.0032050833588931757
"[0.2, 0.2, 0.3, 0.2, 0.2, 1.0, 0.0]",3,0.0
"[0.2, 0.2, 0.3, 0.2, 0.2, 1.0, 0.0]",4,0.0
"[0.2, 0.2, 0.3, 0.2, 1.0, 1.0, 0.0]",0,-0.0032050833588931757
"[0.2, 0.2, 0.3, 0.2, 1.0, 1.0, 0.0]",1,-0.0023607350863684394
"[0.2, 0.2, 0.3, 0.2, 1.0, 1.0, 0.0]",2,0.0
"[0.2, 0.2, 0.3, 0.2, 1.0, 1.0, 0.0]",3,0.0
"[0.2, 0.2, 0.3, 0.2, 1.0, 1.0, 0.0]",4,0.0
"[0.2, 0.2, 0.3, 0.2, 0.1, 1.0, 0.0]",0,0.0
"[0.2, 0.2, 0.3, 0.2, 0.1, 1.0, 0.0]",1,-0.00490769388385435
"[0.2, 0.2, 0.3, 0.2, 0.1, 1.0, 0.0]",2,0.0
"[0.2, 0.2, 0.3, 0.2, 0.1, 1.0, 0.0]",3,0.0
"[0.2, 0.2, 0.3, 0.2, 0.1, 1.0, 0.0]",4,0.0
"[0.2, 0.2, 0.3, 0.2, 0.0, 0.0, 0.0]",0,-0.00490769388385435
"[0.2, 0.2, 0.3, 0.2, 0.0, 0.0, 0.0]",1,-0.0032050833588931757
"[0.2, 0.2, 0.3, 0.2, 0.0, 0.0, 0.0]",2,-0.0022679417751984565
"[0.2, 0.2, 0.3, 0.2, 0.0, 0.0, 0.0]",3,0.0
"[0.2, 0.2, 0.3, 0.2, 0.0, 0.0, 0.0]",4,0.0
"[0.3, 0.2, 0.2, 1.0, 1.0, 1.0, 0.0]",0,0.0
"[0.3, 0.2, 0.2, 1.0, 1.0, 1.0, 0.0]",1,0.0
"[0.3, 0.2, 0.2, 1.0, 1.0, 1.0, 0.0]",2,0.0
"[0.3, 0.2, 0.2, 1.0, 1.0, 1.0, 0.0]",3,0.0
"[0.3, 0.2, 0.2, 1.0, 1.0, 1.0, 0.0]",4,0.0
"[0.3, 0.2, 0.2, 0.2, 1.0, 0.2, 0.0]",0,-0.00490769388385435
"[0.3, 0.2, 0.2, 0.2, 1.0, 0.2, 0.0]",1,0.0
"[0.3, 0.2, 0.2, 0.2, 1.0, 0.2, 0.0]",2,0.0
"[0.3, 0.2, 0.2, 0.2, 1.0, 0.2, 0.0]",3,0.0
"[0.3, 0.2, 0.2, 0.2, 1.0, 0.2, 0.0]",4,0.0
"[0.2, 0.2, 0.2, 0.2, 0.1, 1.0, 0.0]",0,-0.00490769388385435
"[0.2, 0.2, 0.2, 0.2, 0.1, 1.0, 0.0]",1,0.0
"[0.2, 0.2, 0.2, 0.2, 0.1, 1.0, 0.0]",2,0.0
"[0.2, 0.2, 0.2, 0.2, 0.1, 1.0, 0.0]",3,0.0
"[0.2, 0.2, 0.2, 0.2, 0.1, 1.0, 0.0]",4,-0.00490769388385435
"[0.2, 0.2, 0.2, 0.2, 1.0, 1.0, 0.0]",0,-0.00490769388385435
"[0.2, 0.2, 0.2, 0.2, 1.0, 1.0, 0.0]",1,0.0
"[0.2, 0.2, 0.2, 0.2, 1.0, 1.0, 0.0]",2,0.0
"[0.2, 0.2, 0.2, 0.2, 1.0, 1.0, 0.0]",3,0.0
"[0.2, 0.2, 0.2, 0.2, 1.0, 1.0, 0.0]",4,0.0
"[0.2, 0.2, 0.2, 1.0, 1.0, 1.0, 0.0]",0,-0.00490769388385435
"[0.2, 0.2, 0.2, 1.0, 1.0, 1.0, 0.0]",1,0.0
"[0.2, 0.2, 0.2, 1.0, 1.0, 1.0, 0.0]",2,0.0
"[0.2, 0.2, 0.2, 1.0, 1.0, 1.0, 0.0]",3,0.0
"[0.2, 0.2, 0.2, 1.0, 1.0, 1.0, 0.0]",4,0.0
"[0.2, 0.2, 1.0, 1.0, 0.1, 0.0, 0.0]",0,-0.005910325359066733
"[0.2, 0.2, 1.0, 1.0, 0.1, 0.0, 0.0]",1,-0.0009999999999999432
"[0.2, 0.2, 1.0, 1.0, 0.1, 0.0, 0.0]",2,-0.0010574937436008517
"[0.2, 0.2, 1.0, 1.0, 0.1, 0.0, 0.0]",3,0.0
"[0.2, 0.2, 1.0, 1.0, 0.1, 0.0, 0.0]",4,0.0
"[0.2, 0.2, 0.2, 1.0, 0.1, 0.1, 1.0]",0,0.0
"[0.2, 0.2, 0.2, 1.0, 0.1, 0.1, 1.0]",1,0.0
"[0.2, 0.2, 0.2, 1.0, 0.1, 0.1, 1.0]",2,0.0
"[0.2, 0.2, 0.2, 1.0, 0.1, 0.1, 1.0]",3,0.0
"[0.2, 0.2, 0.2, 1.0, 0.1, 0.1, 1.0]",4,-0.00490769388385435
"[0.2, 0.2, 0.2, 0.1, 1.0, 1.0, 1.0]",0,-0.00490769388385435
"[0.2, 0.2, 0.2, 0.1, 1.0, 1.0, 1.0]",1,-0.002313873316011942
"[0.2, 0.2, 0.2, 0.1, 1.0, 1.0, 1.0]",2,0.0
"[0.2, 0.2, 0.2, 0.1, 1.0, 1.0, 1.0]",3,0.0
"[0.2, 0.2, 0.2, 0.1, 1.0, 1.0, 1.0]",4,0.0
"[0.2, 0.2, 0.2, 0.1, 0.1, 1.0, 1.0]",0,-0.00490769388385435
"[0.2, 0.2, 0.2, 0.1, 0.1, 1.0, 1.0]",1,-0.002313873316011942
"[0.2, 0.2, 0.2, 0.1, 0.1, 1.0, 1.0]",2,-0.002313873316011942
"[0.2, 0.2, 0.2, 0.1, 0.1, 1.0, 1.0]",3,-0.0023839745387286035
"[0.2, 0.2, 0.2, 0.1, 0.1, 1.0, 1.0]",4,0.0
"[0.2, 0.2, 0.2, 0.1, 0.1, 1.0, 0.1]",0,0.0
"[0.2, 0.2, 0.2, 0.1, 0.1, 1.0, 0.1]",1,0.0
"[0.2, 0.2, 0.2, 0.1, 0.1, 1.0, 0.1]",2,0.0
"[0.2, 0.2, 0.2, 0.1, 0.1, 1.0, 0.1]",3,0.0
"[0.2, 0.2, 0.2, 0.1, 0.1, 1.0, 0.1]",4,0.0
"[0.2, 0.2, 0.2, 1.0, 0.1, 1.0, 0.1]",0,-0.00490769388385435
"[0.2, 0.2, 0.2, 1.0, 0.1, 1.0, 0.1]",1,-0.002313873316011942
"[0.2, 0.2, 0.2, 1.0, 0.1, 1.0, 0.1]",2,0.0
"[0.2, 0.2, 0.2, 1.0, 0.1, 1.0, 0.1]",3,0.0
"[0.2, 0.2, 0.2, 1.0, 0.1, 1.0, 0.1]",4,0.0
"[0.2, 0.2, 0.2, 1.0, 0.1, 0.1, 0.1]",0,-0.0014584640176577117
"[0.2, 0.2, 0.2, 1.0, 0.1, 0.1, 0.1]",1,0.0
"[0.2, 0.2, 0.2, 1.0, 0.1, 0.1, 0.1]",2,0.0
"[0.2, 0.2, 0.2, 1.0, 0.1, 0.1, 0.1]",3,0.0
"[0.2, 0.2, 0.2, 1.0, 0.1, 0.1, 0.1]",4,0.0
"[0.2, 1.0, 1.0, 0.1, 0.1, 0.1, 0.1]",0,-0.023634208865478627
"[0.2, 1.0, 1.0, 0.1, 0.1, 0.1, 0.1]",1,-0.024050144863740606
"[0.2, 1.0, 1.0, 0.1, 0.1, 0.1, 0.1]",2,-0.024267159419137704
"[0.2, 1.0, 1.0, 0.1, 0.1, 0.1, 0.1]",3,-0.023282974609839052
"[0.2, 1.0, 1.0, 0.1, 0.1, 0.1, 0.1]",4,-0.023282974609839052
"[0.2, 0.2, 1.0, 1.0, 0.1, 0.1, 0.1]",0,-0.017577888062172836
"[0.2, 0.2, 1.0, 1.0, 0.1, 0.1, 0.1]",1,-0.017445154872639593
"[0.2, 0.2, 1.0, 1.0, 0.1, 0.1, 0.1]",2,-0.018279127762212563
"[0.2, 0.2, 1.0, 1.0, 0.1, 0.1, 0.1]",3,-0.01823290397173927
"[0.2, 0.2, 1.0, 1.0, 0.1, 0.1, 0.1]",4,-0.01743922462716444
"[0.2, 0.2, 0.1, 1.0, 0.1, 1.0, 1.0]",0,-0.00490769388385435
"[0.2, 0.2, 0.1, 1.0, 0.1, 1.0, 1.0]",1,0.0
"[0.2, 0.2, 0.1, 1.0, 0.1, 1.0, 1.0]",2,0.0
"[0.2, 0.2, 0.1, 1.0, 0.1, 1.0, 1.0]",3,0.0
"[0.2, 0.2, 0.1, 1.0, 0.1, 1.0, 1.0]",4,0.0
"[0.2, 0.2, 0.1, 1.0, 1.0, 1.0, 0.2]",0,0.0
"[0.2, 0.2, 0.1, 1.0, 1.0, 1.0, 0.2]",1,0.0
"[0.2, 0.2, 0.1, 1.0, 1.0, 1.0, 0.2]",2,0.0
"[0.2, 0.2, 0.1, 1.0, 1.0, 1.0, 0.2]",3,0.0
"[0.2, 0.2, 0.1, 1.0, 1.0, 1.0, 0.2]",4,0.0
"[0.2, 0.2, 0.1, 1.0, 1.0, 1.0, 1.0]",0,0.0
"[0.2, 0.2, 0.1, 1.0, 1.0, 1.0, 1.0]",1,0.0
"[0.2, 0.2, 0.1, 1.0, 1.0, 1.0, 1.0]",2,-0.00490769388385435
"[0.2, 0.2, 0.1, 1.0, 1.0, 1.0, 1.0]",3,0.0
"[0.2, 0.2, 0.1, 1.0, 1.0, 1.0, 1.0]",4,0.0
"[0.2, 0.2, 0.1, 0.1, 1.0, 0.1, 0.2]",0,-0.0017740377510929721
"[0.2, 0.2, 0.1, 0.1, 1.0, 0.1, 0.2]",1,0.0
"[0.2, 0.2, 0.1, 0.1, 1.0, 0.1, 0.2]",2,0.0
"[0.2, 0.2, 0.1, 0.1, 1.0, 0.1, 0.2]",3,0.0
"[0.2, 0.2, 0.1, 0.1, 1.0, 0.1, 0.2]",4,0.0
"[0.2, 0.2, 1.0, 1.0, 1.0, 1.0, 0.2]",0,-0.0056779635660595
"[0.2, 0.2, 1.0, 1.0, 1.0, 1.0, 0.2]",1,-0.00640759101654505
"[0.2, 0.2, 1.0, 1.0, 1.0, 1.0, 0.2]",2,0.0
"[0.2, 0.2, 1.0, 1.0, 1.0, 1.0, 0.2]",3,0.0
"[0.2, 0.2, 1.0, 1.0, 1.0, 1.0, 0.2]",4,0.0
"[0.2, 1.0, 0.1, 0.1, 0.1, 0.2, 0.3]",0,-0.012005609632436099
"[0.2, 1.0, 0.1, 0.1, 0.1, 0.2, 0.3]",1,-0.014491004687759672
"[0.2, 1.0, 0.1, 0.1, 0.1, 0.2, 0.3]",2,-0.016408894366124756
"[0.2, 1.0, 0.1, 0.1, 0.1, 0.2, 0.3]",3,-0.014085408616182887
"[0.2, 1.0, 0.1, 0.1, 0.1, 0.2, 0.3]",4,-0.014683418796813189
"[0.2, 1.0, 0.1, 0.1, 0.2, 0.2, 0.3]",0,-0.018237082815908592
"[0.2, 1.0, 0.1, 0.1, 0.2, 0.2, 0.3]",1,-0.019608081562305615
"[0.2, 1.0, 0.1, 0.1, 0.2, 0.2, 0.3]",2,-0.024389750420473373
"[0.2, 1.0, 0.1, 0.1, 0.2, 0.2, 0.3]",3,-0.01875158654814182
"[0.2, 1.0, 0.1, 0.1, 0.2, 0.2, 0.3]",4,-0.019990352300475064
"[0.2, 1.0, 1.0, 0.1, 0.2, 0.2, 0.3]",0,-0.009574533175132472
