state,action,value
"[0.1, 0.1, 0.1, 0.1, 0.5, 0.2, 0.2, 3.0, 2.0]",2,0.0
"[0.1, 0.1, 0.1, 0.1, 0.5, 0.2, 0.2, 3.0, 2.0]",3,0.0
"[0.1, 0.1, 0.1, 0.1, 0.6, 0.2, 0.2, 3.0, 2.0]",0,0.0
"[0.1, 0.1, 0.1, 0.1, 0.6, 0.2, 0.2, 3.0, 2.0]",1,-0.0075429670755724505
"[0.1, 0.1, 0.1, 0.1, 0.6, 0.2, 0.2, 3.0, 2.0]",2,0.0
"[0.1, 0.1, 0.1, 0.1, 0.6, 0.2, 0.2, 3.0, 2.0]",3,0.0
"[0.2, 0.1, 0.1, 0.1, 0.5, 0.1, 0.1, 2.0, 2.0]",0,-0.0772791786281946
"[0.2, 0.1, 0.1, 0.1, 0.5, 0.1, 0.1, 2.0, 2.0]",1,-0.10369554199023634
"[0.2, 0.1, 0.1, 0.1, 0.5, 0.1, 0.1, 2.0, 2.0]",2,-0.07814932414202089
"[0.2, 0.1, 0.1, 0.1, 0.5, 0.1, 0.1, 2.0, 2.0]",3,-0.09568842340904421
"[0.2, 0.1, 0.1, 0.1, 0.5, 0.5, 0.1, 2.0, 2.0]",0,0.0
"[0.2, 0.1, 0.1, 0.1, 0.5, 0.5, 0.1, 2.0, 2.0]",1,0.0
"[0.2, 0.1, 0.1, 0.1, 0.5, 0.5, 0.1, 2.0, 2.0]",2,0.0
"[0.2, 0.1, 0.1, 0.1, 0.5, 0.5, 0.1, 2.0, 2.0]",3,-0.014699322237600357
"[0.3, 0.1, 0.1, 0.0, 0.5, 0.5, 0.0, 2.0, 2.0]",0,-0.00773649494452485
"[0.3, 0.1, 0.1, 0.0, 0.5, 0.5, 0.0, 2.0, 2.0]",1,-0.022380270186856337
"[0.3, 0.1, 0.1, 0.0, 0.5, 0.5, 0.0, 2.0, 2.0]",2,-0.015512731921173108
"[0.3, 0.1, 0.1, 0.0, 0.5, 0.5, 0.0, 2.0, 2.0]",3,-0.015512669066910111
"[0.3, 0.0, 0.4, 0.4, 0.5, 0.5, 0.4, 0.0, 2.0]",0,-0.03074020175012971
"[0.3, 0.0, 0.4, 0.4, 0.5, 0.5, 0.4, 0.0, 2.0]",1,-0.024462610234088127
"[0.3, 0.0, 0.4, 0.4, 0.5, 0.5, 0.4, 0.0, 2.0]",2,0.10053477002238224
"[0.3, 0.0, 0.4, 0.4, 0.5, 0.5, 0.4, 0.0, 2.0]",3,-0.025030978391867745
"[0.3, 0.0, 0.4, 0.4, 0.6, 0.5, 0.4, 1.0, 2.0]",0,0.32363977681227746
"[0.3, 0.0, 0.4, 0.4, 0.6, 0.5, 0.4, 1.0, 2.0]",1,-0.06230859487694749
"[0.3, 0.0, 0.4, 0.4, 0.6, 0.5, 0.4, 1.0, 2.0]",2,0.0
"[0.3, 0.0, 0.4, 0.4, 0.6, 0.5, 0.4, 1.0, 2.0]",3,-0.029159025487607106
"[0.0, 0.0, 0.4, 0.4, 0.6, 0.5, 0.4, 0.0, 2.0]",0,-0.13102929107669645
"[0.0, 0.0, 0.4, 0.4, 0.6, 0.5, 0.4, 0.0, 2.0]",1,-0.1453491944461516
"[0.0, 0.0, 0.4, 0.4, 0.6, 0.5, 0.4, 0.0, 2.0]",2,0.09268149421020605
"[0.0, 0.0, 0.4, 0.4, 0.6, 0.5, 0.4, 0.0, 2.0]",3,-0.10094529344946697
"[0.0, 0.0, 0.4, 0.4, 0.6, 0.4, 0.4, 0.0, 2.0]",0,-0.01802597438143868
"[0.0, 0.0, 0.4, 0.4, 0.6, 0.4, 0.4, 0.0, 2.0]",1,-0.1255371775033108
"[0.0, 0.0, 0.4, 0.4, 0.6, 0.4, 0.4, 0.0, 2.0]",2,-0.12972058882375104
"[0.0, 0.0, 0.4, 0.4, 0.6, 0.4, 0.4, 0.0, 2.0]",3,-0.11753035747257404
"[0.0, 0.1, 0.4, 0.4, 0.6, 0.4, 0.4, 1.0, 2.0]",0,-0.02473106449319645
"[0.0, 0.1, 0.4, 0.4, 0.6, 0.4, 0.4, 1.0, 2.0]",1,0.03434853093039392
"[0.0, 0.1, 0.4, 0.4, 0.6, 0.4, 0.4, 1.0, 2.0]",2,-0.008979068127720686
"[0.0, 0.1, 0.4, 0.4, 0.6, 0.4, 0.4, 1.0, 2.0]",3,0.0
"[0.0, 0.1, 0.4, 0.4, 0.6, 0.4, 0.4, 0.0, 2.0]",0,0.015276530890898728
"[0.0, 0.1, 0.4, 0.4, 0.6, 0.4, 0.4, 0.0, 2.0]",1,0.01008540909644528
"[0.0, 0.1, 0.4, 0.4, 0.6, 0.4, 0.4, 0.0, 2.0]",2,0.009515956715951492
"[0.0, 0.1, 0.4, 0.4, 0.6, 0.4, 0.4, 0.0, 2.0]",3,0.18111278231454955
"[0.0, 0.1, 0.4, 0.4, 0.6, 0.4, 0.5, 1.0, 2.0]",0,0.0097705633557188
"[0.0, 0.1, 0.4, 0.4, 0.6, 0.4, 0.5, 1.0, 2.0]",1,-0.007747305148621602
"[0.0, 0.1, 0.4, 0.4, 0.6, 0.4, 0.5, 1.0, 2.0]",2,-0.005194067321581192
"[0.0, 0.1, 0.4, 0.4, 0.6, 0.4, 0.5, 1.0, 2.0]",3,0.2609188147909741
"[0.1, 0.1, 0.4, 0.4, 0.6, 0.4, 0.5, 1.0, 2.0]",0,-0.02446786162412779
"[0.1, 0.1, 0.4, 0.4, 0.6, 0.4, 0.5, 1.0, 2.0]",1,-0.021681950401903276
"[0.1, 0.1, 0.4, 0.4, 0.6, 0.4, 0.5, 1.0, 2.0]",2,-0.024395294500614707
"[0.1, 0.1, 0.4, 0.4, 0.6, 0.4, 0.5, 1.0, 2.0]",3,-0.02514701848913771
"[0.1, 0.1, 0.4, 0.4, 0.6, 0.4, 0.4, 1.0, 2.0]",0,-0.049375448261099034
"[0.1, 0.1, 0.4, 0.4, 0.6, 0.4, 0.4, 1.0, 2.0]",1,-0.045475688314553155
"[0.1, 0.1, 0.4, 0.4, 0.6, 0.4, 0.4, 1.0, 2.0]",2,-0.05702677060412124
"[0.1, 0.1, 0.4, 0.4, 0.6, 0.4, 0.4, 1.0, 2.0]",3,-0.021549082802419087
"[0.1, 0.2, 0.4, 0.4, 0.6, 0.4, 0.4, 1.0, 2.0]",0,-0.02071269699287237
"[0.1, 0.2, 0.4, 0.4, 0.6, 0.4, 0.4, 1.0, 2.0]",1,-0.018401522298974453
"[0.1, 0.2, 0.4, 0.4, 0.6, 0.4, 0.4, 1.0, 2.0]",2,-0.020805110207641316
"[0.1, 0.2, 0.4, 0.4, 0.6, 0.4, 0.4, 1.0, 2.0]",3,0.12656628058463315
"[0.1, 0.2, 0.4, 0.4, 0.6, 0.4, 0.4, 0.0, 2.0]",0,-0.03496515325990442
"[0.1, 0.2, 0.4, 0.4, 0.6, 0.4, 0.4, 0.0, 2.0]",1,-0.035578881566556815
"[0.1, 0.2, 0.4, 0.4, 0.6, 0.4, 0.4, 0.0, 2.0]",2,-0.044195435807272025
"[0.1, 0.2, 0.4, 0.4, 0.6, 0.4, 0.4, 0.0, 2.0]",3,-0.03643665278082878
"[0.1, 0.4, 0.4, 0.4, 0.6, 0.4, 0.4, 1.0, 2.0]",0,-0.06773583263405593
"[0.1, 0.4, 0.4, 0.4, 0.6, 0.4, 0.4, 1.0, 2.0]",1,-0.030748159570182343
"[0.1, 0.4, 0.4, 0.4, 0.6, 0.4, 0.4, 1.0, 2.0]",2,-0.0663814948219591
"[0.1, 0.4, 0.4, 0.4, 0.6, 0.4, 0.4, 1.0, 2.0]",3,-0.0623146971689806
"[0.3, 0.3, 0.5, 0.4, 0.4, 0.6, 0.4, 3.0, 2.0]",0,-0.04667672223015847
"[0.3, 0.3, 0.5, 0.4, 0.4, 0.6, 0.4, 3.0, 2.0]",1,-0.005423954986198388
"[0.3, 0.3, 0.5, 0.4, 0.4, 0.6, 0.4, 3.0, 2.0]",2,-0.04254991623362128
"[0.3, 0.3, 0.5, 0.4, 0.4, 0.6, 0.4, 3.0, 2.0]",3,-0.024596208423999833
"[0.3, 0.3, 0.5, 0.4, 0.4, 0.6, 0.4, 2.0, 2.0]",0,-0.11010857209071344
"[0.3, 0.3, 0.5, 0.4, 0.4, 0.6, 0.4, 2.0, 2.0]",1,-0.19442086345335455
"[0.3, 0.3, 0.5, 0.4, 0.4, 0.6, 0.4, 2.0, 2.0]",2,0.10156323605233653
"[0.3, 0.3, 0.5, 0.4, 0.4, 0.6, 0.4, 2.0, 2.0]",3,-0.11047218191597412
"[0.1, 0.2, 0.3, 0.5, 0.4, 0.4, 0.6, 3.0, 1.0]",0,-0.03204123346921543
"[0.1, 0.2, 0.3, 0.5, 0.4, 0.4, 0.6, 3.0, 1.0]",1,-0.03117428175413432
"[0.1, 0.2, 0.3, 0.5, 0.4, 0.4, 0.6, 3.0, 1.0]",2,-0.02777251763653362
"[0.1, 0.2, 0.3, 0.5, 0.4, 0.4, 0.6, 3.0, 1.0]",3,-0.03129176580702363
"[0.1, 0.2, 0.4, 0.4, 0.4, 0.4, 0.6, 3.0, 1.0]",0,0.0
"[0.1, 0.2, 0.4, 0.4, 0.4, 0.4, 0.6, 3.0, 1.0]",1,0.0
"[0.1, 0.2, 0.4, 0.4, 0.4, 0.4, 0.6, 3.0, 1.0]",2,-0.006659969923718221
"[0.1, 0.2, 0.4, 0.4, 0.4, 0.4, 0.6, 3.0, 1.0]",3,0.0
"[0.1, 0.2, 0.4, 0.4, 0.4, 0.4, 0.5, 3.0, 1.0]",0,-0.01236245450679983
"[0.1, 0.2, 0.4, 0.4, 0.4, 0.4, 0.5, 3.0, 1.0]",1,0.0
"[0.1, 0.2, 0.4, 0.4, 0.4, 0.4, 0.5, 3.0, 1.0]",2,0.0
"[0.1, 0.2, 0.4, 0.4, 0.4, 0.4, 0.5, 3.0, 1.0]",3,0.0
"[0.5, 0.2, 0.4, 0.4, 0.5, 0.4, 0.5, 3.0, 1.0]",0,0.0
"[0.5, 0.2, 0.4, 0.4, 0.5, 0.4, 0.5, 3.0, 1.0]",1,0.0
"[0.5, 0.2, 0.4, 0.4, 0.5, 0.4, 0.5, 3.0, 1.0]",2,0.0
"[0.5, 0.2, 0.4, 0.4, 0.5, 0.4, 0.5, 3.0, 1.0]",3,-0.006378668667555313
"[0.2, 0.2, 0.2, 0.3, 0.5, 0.4, 0.5, 3.0, 1.0]",0,-0.006374130076011508
"[0.2, 0.2, 0.2, 0.3, 0.5, 0.4, 0.5, 3.0, 1.0]",1,-0.006317035336938274
"[0.2, 0.2, 0.2, 0.3, 0.5, 0.4, 0.5, 3.0, 1.0]",2,-0.006368770597930407
"[0.2, 0.2, 0.2, 0.3, 0.5, 0.4, 0.5, 3.0, 1.0]",3,-0.006342052030060688
"[0.2, 0.2, 0.3, 0.3, 0.5, 0.4, 0.5, 3.0, 1.0]",0,0.0
"[0.2, 0.2, 0.3, 0.3, 0.5, 0.4, 0.5, 3.0, 1.0]",1,0.0
"[0.2, 0.2, 0.3, 0.3, 0.5, 0.4, 0.5, 3.0, 1.0]",2,-0.006388030827187848
"[0.2, 0.2, 0.3, 0.3, 0.5, 0.4, 0.5, 3.0, 1.0]",3,0.0
"[0.3, 0.2, 0.2, 0.3, 0.5, 0.4, 0.4, 3.0, 1.0]",0,-0.006404853902890916
"[0.3, 0.2, 0.2, 0.3, 0.5, 0.4, 0.4, 3.0, 1.0]",1,0.0
"[0.3, 0.2, 0.2, 0.3, 0.5, 0.4, 0.4, 3.0, 1.0]",2,0.0
"[0.3, 0.2, 0.2, 0.3, 0.5, 0.4, 0.4, 3.0, 1.0]",3,0.0
"[0.3, 0.2, 0.3, 0.3, 0.5, 0.4, 0.4, 3.0, 1.0]",0,0.0
"[0.3, 0.2, 0.3, 0.3, 0.5, 0.4, 0.4, 3.0, 1.0]",1,0.0
"[0.3, 0.2, 0.3, 0.3, 0.5, 0.4, 0.4, 3.0, 1.0]",2,-0.006419603270653823
"[0.3, 0.2, 0.3, 0.3, 0.5, 0.4, 0.4, 3.0, 1.0]",3,-0.006417960926476434
"[0.3, 0.3, 0.3, 0.3, 0.5, 0.4, 0.4, 3.0, 1.0]",0,-0.006363208196942325
"[0.3, 0.3, 0.3, 0.3, 0.5, 0.4, 0.4, 3.0, 1.0]",1,0.0
"[0.3, 0.3, 0.3, 0.3, 0.5, 0.4, 0.4, 3.0, 1.0]",2,0.0
"[0.3, 0.3, 0.3, 0.3, 0.5, 0.4, 0.4, 3.0, 1.0]",3,0.0
"[0.4, 0.3, 0.3, 0.3, 0.4, 0.4, 0.4, 3.0, 1.0]",0,-0.011861897663744132
"[0.4, 0.3, 0.3, 0.3, 0.4, 0.4, 0.4, 3.0, 1.0]",1,0.0
"[0.4, 0.3, 0.3, 0.3, 0.4, 0.4, 0.4, 3.0, 1.0]",2,0.0
"[0.4, 0.3, 0.3, 0.3, 0.4, 0.4, 0.4, 3.0, 1.0]",3,-0.0060954607797772675
"[0.4, 0.3, 0.3, 0.3, 0.4, 0.4, 0.4, 4.0, 1.0]",0,-0.005995438824441212
"[0.4, 0.3, 0.3, 0.3, 0.4, 0.4, 0.4, 4.0, 1.0]",1,0.0
"[0.4, 0.3, 0.3, 0.3, 0.4, 0.4, 0.4, 4.0, 1.0]",2,0.0
"[0.4, 0.3, 0.3, 0.3, 0.4, 0.4, 0.4, 4.0, 1.0]",3,-0.005906444491641617
"[0.4, 0.4, 0.3, 0.3, 0.4, 0.4, 0.4, 4.0, 1.0]",0,-0.00580158972898411
"[0.4, 0.4, 0.3, 0.3, 0.4, 0.4, 0.4, 4.0, 1.0]",1,0.0
"[0.4, 0.4, 0.3, 0.3, 0.4, 0.4, 0.4, 4.0, 1.0]",2,0.0
"[0.4, 0.4, 0.3, 0.3, 0.4, 0.4, 0.4, 4.0, 1.0]",3,0.0
"[0.4, 0.4, 0.3, 0.3, 0.4, 0.5, 0.4, 4.0, 1.0]",0,-0.005711914404843185
"[0.4, 0.4, 0.3, 0.3, 0.4, 0.5, 0.4, 4.0, 1.0]",1,0.0
"[0.4, 0.4, 0.3, 0.3, 0.4, 0.5, 0.4, 4.0, 1.0]",2,0.0
"[0.4, 0.4, 0.3, 0.3, 0.4, 0.5, 0.4, 4.0, 1.0]",3,-0.005606603437273486
"[0.4, 0.5, 0.3, 0.2, 0.3, 0.5, 0.4, 4.0, 1.0]",0,-0.014321001809642277
"[0.4, 0.5, 0.3, 0.2, 0.3, 0.5, 0.4, 4.0, 1.0]",1,0.0
"[0.4, 0.5, 0.3, 0.2, 0.3, 0.5, 0.4, 4.0, 1.0]",2,0.0
"[0.4, 0.5, 0.3, 0.2, 0.3, 0.5, 0.4, 4.0, 1.0]",3,-0.01019690173758905
"[0.4, 0.5, 0.4, 0.3, 0.3, 0.5, 0.4, 4.0, 1.0]",0,-0.0091927388988262
"[0.4, 0.5, 0.4, 0.3, 0.3, 0.5, 0.4, 4.0, 1.0]",1,0.0
"[0.4, 0.5, 0.4, 0.3, 0.3, 0.5, 0.4, 4.0, 1.0]",2,-0.009371413087706
"[0.4, 0.5, 0.4, 0.3, 0.3, 0.5, 0.4, 4.0, 1.0]",3,-0.0046409151185884566
"[0.4, 0.4, 0.4, 0.3, 0.3, 0.4, 0.4, 4.0, 1.0]",0,-0.004559633679548958
"[0.4, 0.4, 0.4, 0.3, 0.3, 0.4, 0.4, 4.0, 1.0]",1,0.0
"[0.4, 0.4, 0.4, 0.3, 0.3, 0.4, 0.4, 4.0, 1.0]",2,0.0
"[0.4, 0.4, 0.4, 0.3, 0.3, 0.4, 0.4, 4.0, 1.0]",3,0.0
"[0.5, 0.4, 0.5, 0.3, 0.3, 0.4, 0.4, 4.0, 1.0]",0,0.0
"[0.5, 0.4, 0.5, 0.3, 0.3, 0.4, 0.4, 4.0, 1.0]",1,0.0
"[0.5, 0.4, 0.5, 0.3, 0.3, 0.4, 0.4, 4.0, 1.0]",2,0.0
"[0.5, 0.4, 0.5, 0.3, 0.3, 0.4, 0.4, 4.0, 1.0]",3,-0.004474862244489958
"[0.5, 0.4, 0.5, 0.3, 0.3, 0.4, 0.4, 4.0, 0.0]",0,-0.0043867937075896205
"[0.5, 0.4, 0.5, 0.3, 0.3, 0.4, 0.4, 4.0, 0.0]",1,0.0
"[0.5, 0.4, 0.5, 0.3, 0.3, 0.4, 0.4, 4.0, 0.0]",2,0.0
"[0.5, 0.4, 0.5, 0.3, 0.3, 0.4, 0.4, 4.0, 0.0]",3,0.0
"[0.5, 0.4, 0.5, 0.3, 0.3, 0.4, 0.5, 4.0, 0.0]",0,0.0
"[0.5, 0.4, 0.5, 0.3, 0.3, 0.4, 0.5, 4.0, 0.0]",1,-0.00429794275440569
"[0.5, 0.4, 0.5, 0.3, 0.3, 0.4, 0.5, 4.0, 0.0]",2,0.0
"[0.5, 0.4, 0.5, 0.3, 0.3, 0.4, 0.5, 4.0, 0.0]",3,0.0
"[0.5, 0.4, 0.5, 0.3, 0.3, 0.3, 0.5, 4.0, 0.0]",0,-0.004573299314284787
"[0.5, 0.4, 0.5, 0.3, 0.3, 0.3, 0.5, 4.0, 0.0]",1,0.0
"[0.5, 0.4, 0.5, 0.3, 0.3, 0.3, 0.5, 4.0, 0.0]",2,0.0
"[0.5, 0.4, 0.5, 0.3, 0.3, 0.3, 0.5, 4.0, 0.0]",3,-0.00433774049020729
"[0.5, 0.4, 0.5, 0.3, 0.2, 0.3, 0.5, 4.0, 0.0]",0,-0.00438330546785938
"[0.5, 0.4, 0.5, 0.3, 0.2, 0.3, 0.5, 4.0, 0.0]",1,-0.004413674396999064
"[0.5, 0.4, 0.5, 0.3, 0.2, 0.3, 0.5, 4.0, 0.0]",2,-0.004496911273145462
"[0.5, 0.4, 0.5, 0.3, 0.2, 0.3, 0.5, 4.0, 0.0]",3,0.0
"[0.5, 0.4, 0.5, 0.4, 0.3, 0.3, 0.5, 4.0, 0.0]",0,-0.014636801320361457
"[0.5, 0.4, 0.5, 0.4, 0.3, 0.3, 0.5, 4.0, 0.0]",1,-0.009624507384796956
"[0.5, 0.4, 0.5, 0.4, 0.3, 0.3, 0.5, 4.0, 0.0]",2,-0.013864770794589896
"[0.5, 0.4, 0.5, 0.4, 0.3, 0.3, 0.5, 4.0, 0.0]",3,-0.027334369587869663
"[0.6, 0.4, 0.5, 0.4, 0.3, 0.3, 0.5, 4.0, 0.0]",0,-0.00508108014398061
"[0.6, 0.4, 0.5, 0.4, 0.3, 0.3, 0.5, 4.0, 0.0]",1,0.0
"[0.6, 0.4, 0.5, 0.4, 0.3, 0.3, 0.5, 4.0, 0.0]",2,0.0
"[0.6, 0.4, 0.5, 0.4, 0.3, 0.3, 0.5, 4.0, 0.0]",3,-0.009693923076712989
"[0.6, 0.4, 0.4, 0.4, 0.3, 0.3, 0.4, 4.0, 0.0]",0,0.0
"[0.6, 0.4, 0.4, 0.4, 0.3, 0.3, 0.4, 4.0, 0.0]",1,0.0
"[0.6, 0.4, 0.4, 0.4, 0.3, 0.3, 0.4, 4.0, 0.0]",2,-0.005048777985105849
"[0.6, 0.4, 0.4, 0.4, 0.3, 0.3, 0.4, 4.0, 0.0]",3,0.0
"[0.6, 0.5, 0.4, 0.5, 0.3, 0.3, 0.4, 4.0, 0.0]",0,-0.005035984956423761
"[0.6, 0.5, 0.4, 0.5, 0.3, 0.3, 0.4, 4.0, 0.0]",1,-0.005034685398675693
"[0.6, 0.5, 0.4, 0.5, 0.3, 0.3, 0.4, 4.0, 0.0]",2,0.0
"[0.6, 0.5, 0.4, 0.5, 0.3, 0.3, 0.4, 4.0, 0.0]",3,0.0
"[0.5, 0.5, 0.4, 0.5, 0.3, 0.3, 0.4, 4.0, 0.0]",0,-0.019107489974940984
"[0.5, 0.5, 0.4, 0.5, 0.3, 0.3, 0.4, 4.0, 0.0]",1,-0.01582078091296688
"[0.5, 0.5, 0.4, 0.5, 0.3, 0.3, 0.4, 4.0, 0.0]",2,-0.010793811046606497
"[0.5, 0.5, 0.4, 0.5, 0.3, 0.3, 0.4, 4.0, 0.0]",3,-0.024035438050915525
"[0.5, 0.5, 0.4, 0.5, 0.3, 0.3, 0.4, 3.0, 0.0]",0,-0.012999733715133212
"[0.5, 0.5, 0.4, 0.5, 0.3, 0.3, 0.4, 3.0, 0.0]",1,-0.0125255817408759
"[0.5, 0.5, 0.4, 0.5, 0.3, 0.3, 0.4, 3.0, 0.0]",2,-0.006979377023553121
"[0.5, 0.5, 0.4, 0.5, 0.3, 0.3, 0.4, 3.0, 0.0]",3,-0.01881424309117618
"[0.5, 0.5, 0.4, 0.5, 0.3, 0.3, 0.4, 2.0, 0.0]",0,-0.05899770276671216
"[0.5, 0.5, 0.4, 0.5, 0.3, 0.3, 0.4, 2.0, 0.0]",1,-0.058630370270315375
"[0.5, 0.5, 0.4, 0.5, 0.3, 0.3, 0.4, 2.0, 0.0]",2,-0.04522111651389887
"[0.5, 0.5, 0.4, 0.5, 0.3, 0.3, 0.4, 2.0, 0.0]",3,-0.04469198497259444
"[0.5, 0.5, 0.4, 0.5, 0.3, 0.3, 0.4, 1.0, 0.0]",0,-0.18511455809417046
"[0.5, 0.5, 0.4, 0.5, 0.3, 0.3, 0.4, 1.0, 0.0]",1,-0.18603598001906074
"[0.5, 0.5, 0.4, 0.5, 0.3, 0.3, 0.4, 1.0, 0.0]",2,-0.18237653977196466
"[0.5, 0.5, 0.4, 0.5, 0.3, 0.3, 0.4, 1.0, 0.0]",3,-0.1817951594466806
"[0.5, 0.5, 0.4, 0.5, 0.3, 0.3, 0.4, 0.0, 0.0]",0,-0.2012711554949621
"[0.5, 0.5, 0.4, 0.5, 0.3, 0.3, 0.4, 0.0, 0.0]",1,-0.19602050472039073
"[0.5, 0.5, 0.4, 0.5, 0.3, 0.3, 0.4, 0.0, 0.0]",2,-0.19847023878999775
"[0.5, 0.5, 0.4, 0.5, 0.3, 0.3, 0.4, 0.0, 0.0]",3,-0.2011543687510232
"[0.5, 0.5, 0.4, 0.5, 0.3, 0.4, 0.4, 1.0, 0.0]",0,-0.015921206701836915
"[0.5, 0.5, 0.4, 0.5, 0.3, 0.4, 0.4, 1.0, 0.0]",1,0.0
"[0.5, 0.5, 0.4, 0.5, 0.3, 0.4, 0.4, 1.0, 0.0]",2,0.0
"[0.5, 0.5, 0.4, 0.5, 0.3, 0.4, 0.4, 1.0, 0.0]",3,0.0
"[0.0, 0.2, 0.4, 0.5, 0.4, 0.5, 0.5, 4.0, 2.0]",0,0.0
"[0.0, 0.2, 0.4, 0.5, 0.4, 0.5, 0.5, 4.0, 2.0]",1,0.0
"[0.0, 0.2, 0.4, 0.5, 0.4, 0.5, 0.5, 4.0, 2.0]",2,0.0
"[0.0, 0.2, 0.4, 0.5, 0.4, 0.5, 0.5, 4.0, 2.0]",3,0.06244233319911596
"[0.1, 0.3, 0.3, 0.5, 0.4, 0.5, 0.5, 4.0, 2.0]",0,0.08253371743988801
"[0.1, 0.3, 0.3, 0.5, 0.4, 0.5, 0.5, 4.0, 2.0]",1,0.02976349306495052
"[0.1, 0.3, 0.3, 0.5, 0.4, 0.5, 0.5, 4.0, 2.0]",2,0.16848153084574385
"[0.1, 0.3, 0.3, 0.5, 0.4, 0.5, 0.5, 4.0, 2.0]",3,0.0
"[0.1, 0.1, 0.4, 0.5, 0.4, 0.5, 0.5, 4.0, 2.0]",0,0.08351317003600632
"[0.1, 0.1, 0.4, 0.5, 0.4, 0.5, 0.5, 4.0, 2.0]",1,0.0
"[0.1, 0.1, 0.4, 0.5, 0.4, 0.5, 0.5, 4.0, 2.0]",2,0.0
"[0.1, 0.1, 0.4, 0.5, 0.4, 0.5, 0.5, 4.0, 2.0]",3,0.0
"[0.2, 0.2, 0.3, 0.5, 0.4, 0.4, 0.5, 2.0, 1.0]",0,-0.029439531065511837
"[0.2, 0.2, 0.3, 0.5, 0.4, 0.4, 0.5, 2.0, 1.0]",1,-0.027963748324932362
"[0.2, 0.2, 0.3, 0.5, 0.4, 0.4, 0.5, 2.0, 1.0]",2,-0.027253359136079305
"[0.2, 0.2, 0.3, 0.5, 0.4, 0.4, 0.5, 2.0, 1.0]",3,-0.03145311462927616
"[0.2, 0.3, 0.4, 0.4, 0.4, 0.6, 0.5, 0.0, 2.0]",0,-0.07687424376997229
"[0.2, 0.3, 0.4, 0.4, 0.4, 0.6, 0.5, 0.0, 2.0]",1,-0.07408735853862221
"[0.2, 0.3, 0.4, 0.4, 0.4, 0.6, 0.5, 0.0, 2.0]",2,-0.0840451172051894
"[0.2, 0.3, 0.4, 0.4, 0.4, 0.6, 0.5, 0.0, 2.0]",3,-0.10595004872672531
"[0.2, 0.3, 0.4, 0.4, 0.4, 0.5, 0.5, 1.0, 2.0]",0,-0.3113956345450247
"[0.2, 0.3, 0.4, 0.4, 0.4, 0.5, 0.5, 1.0, 2.0]",1,-0.343499916058453
"[0.2, 0.3, 0.4, 0.4, 0.4, 0.5, 0.5, 1.0, 2.0]",2,-0.3219636326157177
"[0.2, 0.3, 0.4, 0.4, 0.4, 0.5, 0.5, 1.0, 2.0]",3,-0.3041016116292781
"[0.2, 0.3, 0.4, 0.4, 0.4, 0.5, 0.5, 0.0, 2.0]",0,-0.3246897735538825
"[0.2, 0.3, 0.4, 0.4, 0.4, 0.5, 0.5, 0.0, 2.0]",1,-0.3210965686833539
"[0.2, 0.3, 0.4, 0.4, 0.4, 0.5, 0.5, 0.0, 2.0]",2,-0.32690724513496905
"[0.2, 0.3, 0.4, 0.4, 0.4, 0.5, 0.5, 0.0, 2.0]",3,-0.3249809095894437
"[0.0, 0.2, 0.4, 0.5, 0.4, 0.5, 0.5, 2.0, 2.0]",0,0.021318449902428392
"[0.0, 0.2, 0.4, 0.5, 0.4, 0.5, 0.5, 2.0, 2.0]",1,0.0
"[0.0, 0.2, 0.4, 0.5, 0.4, 0.5, 0.5, 2.0, 2.0]",2,-0.006280157103284613
"[0.0, 0.2, 0.4, 0.5, 0.4, 0.5, 0.5, 2.0, 2.0]",3,0.0
"[0.1, 0.4, 0.4, 0.5, 0.4, 0.5, 0.5, 3.0, 2.0]",0,0.06360297247554772
"[0.1, 0.4, 0.4, 0.5, 0.4, 0.5, 0.5, 3.0, 2.0]",1,-0.006676730469378171
"[0.1, 0.4, 0.4, 0.5, 0.4, 0.5, 0.5, 3.0, 2.0]",2,0.0
"[0.1, 0.4, 0.4, 0.5, 0.4, 0.5, 0.5, 3.0, 2.0]",3,0.0
"[0.0, 0.4, 0.4, 0.4, 0.5, 0.2, 0.4, 2.0, 2.0]",0,-0.019999999999999966
"[0.0, 0.4, 0.4, 0.4, 0.5, 0.2, 0.4, 2.0, 2.0]",1,-0.020107868877075163
"[0.0, 0.4, 0.4, 0.4, 0.5, 0.2, 0.4, 2.0, 2.0]",2,0.03136449018782061
"[0.0, 0.4, 0.4, 0.4, 0.5, 0.2, 0.4, 2.0, 2.0]",3,-0.00551676599805481
"[0.0, 0.4, 0.4, 0.4, 0.6, 0.4, 0.4, 3.0, 2.0]",0,-0.006774109113639227
"[0.0, 0.4, 0.4, 0.4, 0.6, 0.4, 0.4, 3.0, 2.0]",1,0.22316995076729745
"[0.0, 0.4, 0.4, 0.4, 0.6, 0.4, 0.4, 3.0, 2.0]",2,0.176753768197212
"[0.0, 0.4, 0.4, 0.4, 0.6, 0.4, 0.4, 3.0, 2.0]",3,0.0
"[0.1, 0.4, 0.4, 0.4, 0.6, 0.4, 0.4, 3.0, 2.0]",0,0.0
"[0.1, 0.4, 0.4, 0.4, 0.6, 0.4, 0.4, 3.0, 2.0]",1,0.014806151610385983
"[0.1, 0.4, 0.4, 0.4, 0.6, 0.4, 0.4, 3.0, 2.0]",2,-0.01814183221976461
