state,action,value
"[0.2, 0.1, 0.2, 0.1, 0.1, 0.1, 0.0]",0,0.6258841057232275
"[0.2, 0.1, 0.2, 0.1, 0.1, 0.1, 0.0]",1,0.0
"[0.2, 0.1, 0.2, 0.1, 0.1, 0.1, 0.0]",2,0.0
"[0.2, 0.1, 0.2, 0.1, 0.1, 0.1, 0.0]",3,0.0
"[0.2, 0.1, 0.2, 0.1, 0.1, 0.1, 0.0]",4,0.083928743398886
"[0.2, 0.1, 0.1, 0.0, 0.1, 0.1, 0.1]",0,-0.029850250000000245
"[0.2, 0.1, 0.1, 0.0, 0.1, 0.1, 0.1]",1,-0.1054956889323385
"[0.2, 0.1, 0.1, 0.0, 0.1, 0.1, 0.1]",2,-0.0379097500000002
"[0.2, 0.1, 0.1, 0.0, 0.1, 0.1, 0.1]",3,-0.039700998750000036
"[0.2, 0.1, 0.1, 0.0, 0.1, 0.1, 0.1]",4,0.054152566247034205
"[0.2, 0.0, 0.0, 0.0, 0.0, 0.1, 0.1]",0,-0.010000000000000142
"[0.2, 0.0, 0.0, 0.0, 0.0, 0.1, 0.1]",1,0.2830120652828252
"[0.2, 0.0, 0.0, 0.0, 0.0, 0.1, 0.1]",2,0.0
"[0.2, 0.0, 0.0, 0.0, 0.0, 0.1, 0.1]",3,0.0
"[0.2, 0.0, 0.0, 0.0, 0.0, 0.1, 0.1]",4,0.0
"[0.3, 0.3, 0.4, 0.2, 0.2, 0.3, 0.2]",0,-0.12390968329431674
"[0.3, 0.3, 0.4, 0.2, 0.2, 0.3, 0.2]",1,-0.043647845404727874
"[0.3, 0.3, 0.4, 0.2, 0.2, 0.3, 0.2]",2,-0.06489417713954655
"[0.3, 0.3, 0.4, 0.2, 0.2, 0.3, 0.2]",3,-0.06703058812819729
"[0.3, 0.3, 0.4, 0.2, 0.2, 0.3, 0.2]",4,-0.0678542811317666
"[0.0, 0.0, 0.0, 0.1, 0.2, 0.3, 0.4]",0,-0.010000000000000142
"[0.0, 0.0, 0.0, 0.1, 0.2, 0.3, 0.4]",1,0.0
"[0.0, 0.0, 0.0, 0.1, 0.2, 0.3, 0.4]",2,0.0
"[0.0, 0.0, 0.0, 0.1, 0.2, 0.3, 0.4]",3,0.0
"[0.0, 0.0, 0.0, 0.1, 0.2, 0.3, 0.4]",4,0.0
"[0.1, 0.0, 0.1, 0.1, 0.2, 0.3, 0.4]",0,0.0
"[0.1, 0.0, 0.1, 0.1, 0.2, 0.3, 0.4]",1,0.0
"[0.1, 0.0, 0.1, 0.1, 0.2, 0.3, 0.4]",2,0.0
"[0.1, 0.0, 0.1, 0.1, 0.2, 0.3, 0.4]",3,0.0
"[0.1, 0.0, 0.1, 0.1, 0.2, 0.3, 0.4]",4,0.0
"[0.1, 0.2, 0.2, 0.3, 0.3, 0.4, 0.3]",0,-0.029895381825617733
"[0.1, 0.2, 0.2, 0.3, 0.3, 0.4, 0.3]",1,-0.1471508341155987
"[0.1, 0.2, 0.2, 0.3, 0.3, 0.4, 0.3]",2,-0.029895381825617753
"[0.1, 0.2, 0.2, 0.3, 0.3, 0.4, 0.3]",3,-0.14397160433554304
"[0.1, 0.2, 0.2, 0.3, 0.3, 0.4, 0.3]",4,-0.018293841873689314
"[0.1, 0.2, 0.3, 0.3, 0.3, 0.4, 0.3]",0,-0.1475170873783529
"[0.1, 0.2, 0.3, 0.3, 0.3, 0.4, 0.3]",1,-0.2095389105911786
"[0.1, 0.2, 0.3, 0.3, 0.3, 0.4, 0.3]",2,-0.12411478859462684
"[0.1, 0.2, 0.3, 0.3, 0.3, 0.4, 0.3]",3,-0.11675438617124856
"[0.1, 0.2, 0.3, 0.3, 0.3, 0.4, 0.3]",4,-0.2350825510963304
"[0.1, 0.2, 0.3, 0.2, 0.3, 0.3, 0.2]",0,-0.010949999999999967
"[0.1, 0.2, 0.3, 0.2, 0.3, 0.3, 0.2]",1,0.04251675464839038
"[0.1, 0.2, 0.3, 0.2, 0.3, 0.3, 0.2]",2,0.0
"[0.1, 0.2, 0.3, 0.2, 0.3, 0.3, 0.2]",3,0.0
"[0.1, 0.2, 0.3, 0.2, 0.3, 0.3, 0.2]",4,0.0
"[0.2, 0.1, 0.1, 0.1, 0.3, 0.3, 0.3]",0,-0.769542255413484
"[0.2, 0.1, 0.1, 0.1, 0.3, 0.3, 0.3]",1,-0.7525182559792015
"[0.2, 0.1, 0.1, 0.1, 0.3, 0.3, 0.3]",2,-0.7820859634221922
"[0.2, 0.1, 0.1, 0.1, 0.3, 0.3, 0.3]",3,-0.7529453494446406
"[0.2, 0.1, 0.1, 0.1, 0.3, 0.3, 0.3]",4,-0.6284343827848523
"[0.2, 0.2, 0.2, 0.1, 0.1, 0.2, 0.1]",0,-0.021745974999999425
"[0.2, 0.2, 0.2, 0.1, 0.1, 0.2, 0.1]",1,0.30247090786943354
"[0.2, 0.2, 0.2, 0.1, 0.1, 0.2, 0.1]",2,-0.019949999999999933
"[0.2, 0.2, 0.2, 0.1, 0.1, 0.2, 0.1]",3,-0.04934572224400262
"[0.2, 0.2, 0.2, 0.1, 0.1, 0.2, 0.1]",4,-0.07510222934248251
"[0.2, 0.2, 0.2, 0.1, 0.2, 0.2, 0.1]",0,-0.009999999999999433
"[0.2, 0.2, 0.2, 0.1, 0.2, 0.2, 0.1]",1,-0.011895249999999458
"[0.2, 0.2, 0.2, 0.1, 0.2, 0.2, 0.1]",2,-0.010000000000000142
"[0.2, 0.2, 0.2, 0.1, 0.2, 0.2, 0.1]",3,-0.010000000000000142
"[0.2, 0.2, 0.2, 0.1, 0.2, 0.2, 0.1]",4,-0.010000000000000142
"[0.2, 0.2, 0.2, 0.2, 0.2, 0.1, 0.0]",0,-0.019950000000000283
"[0.2, 0.2, 0.2, 0.2, 0.2, 0.1, 0.0]",1,-0.010000000000000142
"[0.2, 0.2, 0.2, 0.2, 0.2, 0.1, 0.0]",2,-0.010000000000000142
"[0.2, 0.2, 0.2, 0.2, 0.2, 0.1, 0.0]",3,-0.010000000000000142
"[0.2, 0.2, 0.2, 0.2, 0.2, 0.1, 0.0]",4,-0.010000000000000142
"[0.2, 0.1, 0.2, 0.2, 0.2, 0.1, 0.0]",0,0.028389743073427166
"[0.2, 0.1, 0.2, 0.2, 0.2, 0.1, 0.0]",1,-0.019949999999999437
"[0.2, 0.1, 0.2, 0.2, 0.2, 0.1, 0.0]",2,-0.019949999999999437
"[0.2, 0.1, 0.2, 0.2, 0.2, 0.1, 0.0]",3,-0.024754174055394332
"[0.2, 0.1, 0.2, 0.2, 0.2, 0.1, 0.0]",4,-0.02613022176417754
"[0.2, 0.1, 0.2, 0.2, 0.1, 0.0, 0.0]",0,1.2431424422505692
"[0.2, 0.1, 0.2, 0.2, 0.1, 0.0, 0.0]",1,0.0
"[0.2, 0.1, 0.2, 0.2, 0.1, 0.0, 0.0]",2,0.32947738372952456
"[0.2, 0.1, 0.2, 0.2, 0.1, 0.0, 0.0]",3,0.0
"[0.2, 0.1, 0.2, 0.2, 0.1, 0.0, 0.0]",4,0.0
"[0.1, 0.3, 0.2, 0.2, 0.3, 0.3, 0.3]",0,-0.09462509626379204
"[0.1, 0.3, 0.2, 0.2, 0.3, 0.3, 0.3]",1,-0.2022545518521885
"[0.1, 0.3, 0.2, 0.2, 0.3, 0.3, 0.3]",2,-0.08421083603880837
"[0.1, 0.3, 0.2, 0.2, 0.3, 0.3, 0.3]",3,-0.01680105729229303
"[0.1, 0.3, 0.2, 0.2, 0.3, 0.3, 0.3]",4,1.0535852537533934
"[0.2, 0.2, 0.2, 0.3, 0.3, 0.3, 0.1]",0,-0.02795499999999841
"[0.2, 0.2, 0.2, 0.3, 0.3, 0.3, 0.1]",1,-0.027954999999999123
"[0.2, 0.2, 0.2, 0.3, 0.3, 0.3, 0.1]",2,1.133522099185193
"[0.2, 0.2, 0.2, 0.3, 0.3, 0.3, 0.1]",3,-0.019949999999998868
"[0.2, 0.2, 0.2, 0.3, 0.3, 0.3, 0.1]",4,-0.019949999999998868
"[0.3, 0.2, 0.3, 0.3, 0.3, 0.3, 0.1]",0,-0.14304666794972515
"[0.3, 0.2, 0.3, 0.3, 0.3, 0.3, 0.1]",1,-0.0698778441005315
"[0.3, 0.2, 0.3, 0.3, 0.3, 0.3, 0.1]",2,1.2496917869025614
"[0.3, 0.2, 0.3, 0.3, 0.3, 0.3, 0.1]",3,-0.036774435682419754
"[0.3, 0.2, 0.3, 0.3, 0.3, 0.3, 0.1]",4,-0.14133201512819335
"[0.3, 0.2, 0.3, 0.3, 0.3, 0.2, 0.1]",0,0.042764833625759696
"[0.3, 0.2, 0.3, 0.3, 0.3, 0.2, 0.1]",1,-0.03970099875000016
"[0.3, 0.2, 0.3, 0.3, 0.3, 0.2, 0.1]",2,0.8775845178993182
"[0.3, 0.2, 0.3, 0.3, 0.3, 0.2, 0.1]",3,0.10170908936967762
"[0.3, 0.2, 0.3, 0.3, 0.3, 0.2, 0.1]",4,-0.029850250000000248
"[0.3, 0.2, 0.3, 0.3, 0.3, 0.1, 0.0]",0,2.256472871910683
"[0.3, 0.2, 0.3, 0.3, 0.3, 0.1, 0.0]",1,0.4216345158153833
"[0.3, 0.2, 0.3, 0.3, 0.3, 0.1, 0.0]",2,-0.02709999999999846
"[0.3, 0.2, 0.3, 0.3, 0.3, 0.1, 0.0]",3,0.4285182898502492
"[0.3, 0.2, 0.3, 0.3, 0.3, 0.1, 0.0]",4,-0.01994999999999958
"[0.3, 0.2, 0.3, 0.3, 0.2, 0.0, 0.0]",0,-0.010000000000000142
"[0.3, 0.2, 0.3, 0.3, 0.2, 0.0, 0.0]",1,-0.010000000000000142
"[0.3, 0.2, 0.3, 0.3, 0.2, 0.0, 0.0]",2,-0.010000000000000142
"[0.3, 0.2, 0.3, 0.3, 0.2, 0.0, 0.0]",3,1.7830267575047587
"[0.3, 0.2, 0.3, 0.3, 0.2, 0.0, 0.0]",4,0.0
"[0.3, 0.2, 0.3, 0.3, 0.1, 0.0, 0.0]",0,-0.07685822128131913
"[0.3, 0.2, 0.3, 0.3, 0.1, 0.0, 0.0]",1,-0.06803222006556597
"[0.3, 0.2, 0.3, 0.3, 0.1, 0.0, 0.0]",2,-0.0680322200655666
"[0.3, 0.2, 0.3, 0.3, 0.1, 0.0, 0.0]",3,-0.06332948315872278
"[0.3, 0.2, 0.3, 0.3, 0.1, 0.0, 0.0]",4,3.7595987294121582
"[0.2, 0.2, 0.3, 0.3, 0.1, 0.0, 0.0]",0,-0.049502493756250016
"[0.2, 0.2, 0.3, 0.3, 0.1, 0.0, 0.0]",1,-0.04862251829081713
"[0.2, 0.2, 0.3, 0.3, 0.1, 0.0, 0.0]",2,-0.0495024937562507
"[0.2, 0.2, 0.3, 0.3, 0.1, 0.0, 0.0]",3,0.5079372965049515
"[0.2, 0.2, 0.3, 0.3, 0.1, 0.0, 0.0]",4,-0.03970099875000056
"[0.2, 0.3, 0.3, 0.3, 0.0, 0.0, 0.0]",0,0.20516229148651557
"[0.2, 0.3, 0.3, 0.3, 0.0, 0.0, 0.0]",1,0.6739874201060547
"[0.2, 0.3, 0.3, 0.3, 0.0, 0.0, 0.0]",2,-0.010000000000000142
"[0.2, 0.3, 0.3, 0.3, 0.0, 0.0, 0.0]",3,-0.010000000000000142
"[0.2, 0.3, 0.3, 0.3, 0.0, 0.0, 0.0]",4,1.438619194779998
"[0.2, 0.3, 0.3, 0.0, 0.0, 0.0, 0.0]",0,-0.04950249375624931
"[0.2, 0.3, 0.3, 0.0, 0.0, 0.0, 0.0]",1,-0.04223428606359052
"[0.2, 0.3, 0.3, 0.0, 0.0, 0.0, 0.0]",2,2.6175037980800067
"[0.2, 0.3, 0.3, 0.0, 0.0, 0.0, 0.0]",3,-0.04950249375624983
"[0.2, 0.3, 0.3, 0.0, 0.0, 0.0, 0.0]",4,-0.04880854427805623
"[0.3, 0.3, 0.1, 0.0, 0.0, 0.0, 0.0]",0,0.043217171452995105
"[0.3, 0.3, 0.1, 0.0, 0.0, 0.0, 0.0]",1,-0.01899999999999892
"[0.3, 0.3, 0.1, 0.0, 0.0, 0.0, 0.0]",2,-0.009999999999999433
"[0.3, 0.3, 0.1, 0.0, 0.0, 0.0, 0.0]",3,0.09587584900976256
"[0.3, 0.3, 0.1, 0.0, 0.0, 0.0, 0.0]",4,0.8918234440694626
"[0.3, 0.1, 0.0, 0.0, 0.0, 0.1, 0.3]",0,-0.010949999999999429
"[0.3, 0.1, 0.0, 0.0, 0.0, 0.1, 0.3]",1,-0.009999999999999433
"[0.3, 0.1, 0.0, 0.0, 0.0, 0.1, 0.3]",2,-0.010000000000000142
"[0.3, 0.1, 0.0, 0.0, 0.0, 0.1, 0.3]",3,-0.010000000000000142
"[0.3, 0.1, 0.0, 0.0, 0.0, 0.1, 0.3]",4,0.4361119974780935
"[0.2, 0.3, 0.2, 0.3, 0.3, 0.3, 0.0]",0,3.048149790001203
"[0.2, 0.3, 0.2, 0.3, 0.3, 0.3, 0.0]",1,0.3410538007039777
"[0.2, 0.3, 0.2, 0.3, 0.3, 0.3, 0.0]",2,0.13748452698964994
"[0.2, 0.3, 0.2, 0.3, 0.3, 0.3, 0.0]",3,0.0
"[0.2, 0.3, 0.2, 0.3, 0.3, 0.3, 0.0]",4,0.0
"[0.0, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",0,-0.19986276064058078
"[0.0, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",1,-0.15963556827486475
"[0.0, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",2,-0.15666456593800246
"[0.0, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",3,-0.15042177563707004
"[0.0, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",4,-0.22041977548116165
"[0.0, 0.3, 0.3, 0.3, 0.3, 0.3, 0.0]",0,-0.009999999999999433
"[0.0, 0.3, 0.3, 0.3, 0.3, 0.3, 0.0]",1,0.0
"[0.0, 0.3, 0.3, 0.3, 0.3, 0.3, 0.0]",2,0.0
"[0.0, 0.3, 0.3, 0.3, 0.3, 0.3, 0.0]",3,0.0
"[0.0, 0.3, 0.3, 0.3, 0.3, 0.3, 0.0]",4,0.0
"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.1]",0,0.7498657126019873
"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.1]",1,-0.1140261192257708
"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.1]",2,-0.21594169448162134
"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.1]",3,-0.1503053809449865
"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.1]",4,-0.17637350041372946
"[0.3, 0.3, 0.3, 0.3, 0.3, 0.1, 0.0]",0,-0.017047209716227016
"[0.3, 0.3, 0.3, 0.3, 0.3, 0.1, 0.0]",1,-0.013083956907794432
"[0.3, 0.3, 0.3, 0.3, 0.3, 0.1, 0.0]",2,-0.03284081694906388
"[0.3, 0.3, 0.3, 0.3, 0.3, 0.1, 0.0]",3,-0.010000000000000142
"[0.3, 0.3, 0.3, 0.3, 0.3, 0.1, 0.0]",4,-0.010950000000000088
"[0.3, 0.3, 0.3, 0.3, 0.2, 0.1, 0.0]",0,-0.010950000000000088
"[0.3, 0.3, 0.3, 0.3, 0.2, 0.1, 0.0]",1,0.7051415046814913
"[0.3, 0.3, 0.3, 0.3, 0.2, 0.1, 0.0]",2,0.0
"[0.3, 0.3, 0.3, 0.3, 0.2, 0.1, 0.0]",3,0.0
"[0.3, 0.3, 0.3, 0.3, 0.2, 0.1, 0.0]",4,0.0
"[0.3, 0.3, 0.3, 0.3, 0.1, 0.1, 0.0]",0,0.02561676939997898
"[0.3, 0.3, 0.3, 0.3, 0.1, 0.1, 0.0]",1,-0.013771594881250163
"[0.3, 0.3, 0.3, 0.3, 0.1, 0.1, 0.0]",2,-0.010000000000000142
"[0.3, 0.3, 0.3, 0.3, 0.1, 0.1, 0.0]",3,-0.009999999999999433
"[0.3, 0.3, 0.3, 0.3, 0.1, 0.1, 0.0]",4,-0.010000000000000142
"[0.3, 0.3, 0.3, 0.3, 0.0, 0.1, 0.0]",0,-0.009999999999999433
"[0.3, 0.3, 0.3, 0.3, 0.0, 0.1, 0.0]",1,0.0
"[0.3, 0.3, 0.3, 0.3, 0.0, 0.1, 0.0]",2,0.0
"[0.3, 0.3, 0.3, 0.3, 0.0, 0.1, 0.0]",3,0.0
"[0.3, 0.3, 0.3, 0.3, 0.0, 0.1, 0.0]",4,0.0
"[0.3, 0.3, 0.3, 0.2, 0.0, 0.1, 0.0]",0,0.0
"[0.3, 0.3, 0.3, 0.2, 0.0, 0.1, 0.0]",1,0.0
"[0.3, 0.3, 0.3, 0.2, 0.0, 0.1, 0.0]",2,0.0
"[0.3, 0.3, 0.3, 0.2, 0.0, 0.1, 0.0]",3,0.0
"[0.3, 0.3, 0.3, 0.2, 0.0, 0.1, 0.0]",4,0.0
"[0.3, 0.3, 0.3, 0.1, 0.0, 0.0, 0.0]",0,-0.01899999999999892
"[0.3, 0.3, 0.3, 0.1, 0.0, 0.0, 0.0]",1,-0.0199499999999994
"[0.3, 0.3, 0.3, 0.1, 0.0, 0.0, 0.0]",2,-0.009999999999999966
"[0.3, 0.3, 0.3, 0.1, 0.0, 0.0, 0.0]",3,0.012714116254220672
"[0.3, 0.3, 0.3, 0.1, 0.0, 0.0, 0.0]",4,0.30546329962673624
"[0.3, 0.3, 0.1, 0.1, 0.0, 0.0, 0.0]",0,0.38277598656908296
"[0.3, 0.3, 0.1, 0.1, 0.0, 0.0, 0.0]",1,0.0
"[0.3, 0.3, 0.1, 0.1, 0.0, 0.0, 0.0]",2,0.0
"[0.3, 0.3, 0.1, 0.1, 0.0, 0.0, 0.0]",3,-0.009999999999999433
"[0.3, 0.3, 0.1, 0.1, 0.0, 0.0, 0.0]",4,0.0
"[0.3, 0.3, 0.1, 0.1, 0.1, 0.0, 0.1]",0,-0.05371000536249695
"[0.3, 0.3, 0.1, 0.1, 0.1, 0.0, 0.1]",1,-0.05136012209730732
"[0.3, 0.3, 0.1, 0.1, 0.1, 0.0, 0.1]",2,0.09912107803772274
"[0.3, 0.3, 0.1, 0.1, 0.1, 0.0, 0.1]",3,-0.039700998749997746
"[0.3, 0.3, 0.1, 0.1, 0.1, 0.0, 0.1]",4,-0.039700998749997746
"[0.3, 0.3, 0.1, 0.1, 0.1, 0.1, 0.1]",0,-0.2997958149478252
"[0.3, 0.3, 0.1, 0.1, 0.1, 0.1, 0.1]",1,-0.2965352031819907
"[0.3, 0.3, 0.1, 0.1, 0.1, 0.1, 0.1]",2,-0.3126217614886629
"[0.3, 0.3, 0.1, 0.1, 0.1, 0.1, 0.1]",3,-0.31497329901583265
"[0.3, 0.3, 0.1, 0.1, 0.1, 0.1, 0.1]",4,-0.28058450041160116
"[0.3, 0.4, 0.1, 0.1, 0.1, 0.1, 0.1]",0,-0.029850249999998305
"[0.3, 0.4, 0.1, 0.1, 0.1, 0.1, 0.1]",1,-0.029850249999998305
"[0.3, 0.4, 0.1, 0.1, 0.1, 0.1, 0.1]",2,-0.029850249999998305
"[0.3, 0.4, 0.1, 0.1, 0.1, 0.1, 0.1]",3,-0.031726594881248196
"[0.3, 0.4, 0.1, 0.1, 0.1, 0.1, 0.1]",4,0.30099236842105365
"[0.2, 0.3, 0.1, 0.1, 0.1, 0.1, 0.2]",0,-0.30238408213948453
"[0.2, 0.3, 0.1, 0.1, 0.1, 0.1, 0.2]",1,-0.33682131645784186
"[0.2, 0.3, 0.1, 0.1, 0.1, 0.1, 0.2]",2,-0.33796616966548265
"[0.2, 0.3, 0.1, 0.1, 0.1, 0.1, 0.2]",3,-0.34061711727405725
"[0.2, 0.3, 0.1, 0.1, 0.1, 0.1, 0.2]",4,-0.33779712210025487
"[0.2, 0.3, 0.3, 0.2, 0.2, 0.2, 0.3]",0,-0.5895561280340986
"[0.2, 0.3, 0.3, 0.2, 0.2, 0.2, 0.3]",1,-0.5504497738641296
"[0.2, 0.3, 0.3, 0.2, 0.2, 0.2, 0.3]",2,-0.639311444239278
"[0.2, 0.3, 0.3, 0.2, 0.2, 0.2, 0.3]",3,-0.5540734032874154
"[0.2, 0.3, 0.3, 0.2, 0.2, 0.2, 0.3]",4,-0.5820691247469433
"[0.3, 0.1, 0.0, 0.0, 0.3, 0.2, 0.3]",0,0.07703067597879981
"[0.3, 0.1, 0.0, 0.0, 0.3, 0.2, 0.3]",1,0.0
"[0.3, 0.1, 0.0, 0.0, 0.3, 0.2, 0.3]",2,0.0
"[0.3, 0.1, 0.0, 0.0, 0.3, 0.2, 0.3]",3,0.0
"[0.3, 0.1, 0.0, 0.0, 0.3, 0.2, 0.3]",4,0.0
"[0.3, 0.3, 0.1, 0.2, 0.3, 0.2, 0.2]",0,-0.028819246631788288
"[0.3, 0.3, 0.1, 0.2, 0.3, 0.2, 0.2]",1,0.0
"[0.3, 0.3, 0.1, 0.2, 0.3, 0.2, 0.2]",2,0.0
"[0.3, 0.3, 0.1, 0.2, 0.3, 0.2, 0.2]",3,0.0
"[0.3, 0.3, 0.1, 0.2, 0.3, 0.2, 0.2]",4,0.0
"[0.2, 0.3, 0.3, 0.2, 0.1, 0.2, 0.3]",0,-0.24092610354056576
"[0.2, 0.3, 0.3, 0.2, 0.1, 0.2, 0.3]",1,-0.29426723123427007
"[0.2, 0.3, 0.3, 0.2, 0.1, 0.2, 0.3]",2,-0.2986333655012341
"[0.2, 0.3, 0.3, 0.2, 0.1, 0.2, 0.3]",3,-0.2322281056294129
"[0.2, 0.3, 0.3, 0.2, 0.1, 0.2, 0.3]",4,-0.24023302223715864
"[0.1, 0.3, 0.3, 0.2, 0.1, 0.2, 0.3]",0,-0.019949999999999437
"[0.1, 0.3, 0.3, 0.2, 0.1, 0.2, 0.3]",1,-0.0199499999999994
"[0.1, 0.3, 0.3, 0.2, 0.1, 0.2, 0.3]",2,-0.01265572499999928
"[0.1, 0.3, 0.3, 0.2, 0.1, 0.2, 0.3]",3,-0.020658143058020464
"[0.1, 0.3, 0.3, 0.2, 0.1, 0.2, 0.3]",4,-0.009999999999999966
"[0.1, 0.2, 0.3, 0.2, 0.1, 0.2, 0.3]",0,-0.2528830302989444
"[0.1, 0.2, 0.3, 0.2, 0.1, 0.2, 0.3]",1,-0.25787575078864067
"[0.1, 0.2, 0.3, 0.2, 0.1, 0.2, 0.3]",2,-0.26021926038791343
"[0.1, 0.2, 0.3, 0.2, 0.1, 0.2, 0.3]",3,-0.2607772110327926
"[0.1, 0.2, 0.3, 0.2, 0.1, 0.2, 0.3]",4,-0.25970064114687375
"[0.1, 0.1, 0.3, 0.2, 0.1, 0.2, 0.3]",0,-0.2701104311503204
"[0.1, 0.1, 0.3, 0.2, 0.1, 0.2, 0.3]",1,-0.2743359223851589
"[0.1, 0.1, 0.3, 0.2, 0.1, 0.2, 0.3]",2,-0.2576141990618808
"[0.1, 0.1, 0.3, 0.2, 0.1, 0.2, 0.3]",3,-0.27633290922120074
"[0.1, 0.1, 0.3, 0.2, 0.1, 0.2, 0.3]",4,-0.2704984748389045
"[0.0, 0.1, 0.3, 0.2, 0.1, 0.2, 0.3]",0,-0.11412545085836767
"[0.0, 0.1, 0.3, 0.2, 0.1, 0.2, 0.3]",1,-0.11585083154730401
"[0.0, 0.1, 0.3, 0.2, 0.1, 0.2, 0.3]",2,-0.09892451596472793
"[0.0, 0.1, 0.3, 0.2, 0.1, 0.2, 0.3]",3,-0.11496640767389196
"[0.0, 0.1, 0.3, 0.2, 0.1, 0.2, 0.3]",4,-0.11494273644786503
"[0.2, 0.1, 0.1, 0.3, 0.2, 0.2, 0.3]",0,-0.019950000000000283
"[0.2, 0.1, 0.1, 0.3, 0.2, 0.2, 0.3]",1,-0.019950000000000283
"[0.2, 0.1, 0.1, 0.3, 0.2, 0.2, 0.3]",2,-0.019950000000000283
"[0.2, 0.1, 0.1, 0.3, 0.2, 0.2, 0.3]",3,-0.019950000000000283
"[0.2, 0.1, 0.1, 0.3, 0.2, 0.2, 0.3]",4,-0.010000000000000142
"[0.3, 0.1, 0.2, 0.2, 0.3, 0.2, 0.3]",0,-0.19766684186492323
"[0.3, 0.1, 0.2, 0.2, 0.3, 0.2, 0.3]",1,0.0
"[0.3, 0.1, 0.2, 0.2, 0.3, 0.2, 0.3]",2,0.0
"[0.3, 0.1, 0.2, 0.2, 0.3, 0.2, 0.3]",3,-0.19930837846513155
"[0.3, 0.1, 0.2, 0.2, 0.3, 0.2, 0.3]",4,0.0
"[0.2, 0.2, 0.1, 0.1, 0.1, 0.2, 0.2]",0,-0.09179694782470992
"[0.2, 0.2, 0.1, 0.1, 0.1, 0.2, 0.2]",1,-0.09385292441742359
"[0.2, 0.2, 0.1, 0.1, 0.1, 0.2, 0.2]",2,-0.09521260354390962
"[0.2, 0.2, 0.1, 0.1, 0.1, 0.2, 0.2]",3,-0.1014285563804235
"[0.2, 0.2, 0.1, 0.1, 0.1, 0.2, 0.2]",4,-0.07706277932058497
"[0.2, 0.1, 0.2, 0.1, 0.2, 0.2, 0.2]",0,-0.010000000000000142
"[0.2, 0.1, 0.2, 0.1, 0.2, 0.2, 0.2]",1,0.0
"[0.2, 0.1, 0.2, 0.1, 0.2, 0.2, 0.2]",2,0.0
"[0.2, 0.1, 0.2, 0.1, 0.2, 0.2, 0.2]",3,0.0
"[0.2, 0.1, 0.2, 0.1, 0.2, 0.2, 0.2]",4,0.0
"[0.2, 0.2, 0.2, 0.3, 0.1, 0.0, 0.0]",0,-0.010000000000000142
"[0.2, 0.2, 0.2, 0.3, 0.1, 0.0, 0.0]",1,-0.010000000000000142
"[0.2, 0.2, 0.2, 0.3, 0.1, 0.0, 0.0]",2,-0.010000000000000142
"[0.2, 0.2, 0.2, 0.3, 0.1, 0.0, 0.0]",3,0.45680378715868886
"[0.2, 0.2, 0.2, 0.3, 0.1, 0.0, 0.0]",4,0.0
"[0.0, 0.1, 0.1, 0.1, 0.1, 0.1, 0.2]",0,-0.010000000000000142
"[0.0, 0.1, 0.1, 0.1, 0.1, 0.1, 0.2]",1,-0.010000000000000142
"[0.0, 0.1, 0.1, 0.1, 0.1, 0.1, 0.2]",2,0.0
"[0.0, 0.1, 0.1, 0.1, 0.1, 0.1, 0.2]",3,0.0
"[0.0, 0.1, 0.1, 0.1, 0.1, 0.1, 0.2]",4,0.0
"[0.0, 0.0, 0.1, 0.1, 0.1, 0.1, 0.2]",0,-0.010000000000000142
"[0.0, 0.0, 0.1, 0.1, 0.1, 0.1, 0.2]",1,-0.010000000000000142
"[0.0, 0.0, 0.1, 0.1, 0.1, 0.1, 0.2]",2,-0.010000000000000142
"[0.0, 0.0, 0.1, 0.1, 0.1, 0.1, 0.2]",3,0.4522922694871798
"[0.0, 0.0, 0.1, 0.1, 0.1, 0.1, 0.2]",4,0.0
"[0.3, 0.3, 0.3, 0.0, 0.0, 0.0, 0.0]",0,0.8491573872449059
"[0.3, 0.3, 0.3, 0.0, 0.0, 0.0, 0.0]",1,0.0
"[0.3, 0.3, 0.3, 0.0, 0.0, 0.0, 0.0]",2,0.0
"[0.3, 0.3, 0.3, 0.0, 0.0, 0.0, 0.0]",3,0.0
"[0.3, 0.3, 0.3, 0.0, 0.0, 0.0, 0.0]",4,0.0
"[0.2, 0.3, 0.3, 0.1, 0.0, 0.0, 0.0]",0,-0.009999999999999433
"[0.2, 0.3, 0.3, 0.1, 0.0, 0.0, 0.0]",1,-0.009999999999999433
"[0.2, 0.3, 0.3, 0.1, 0.0, 0.0, 0.0]",2,-0.009999999999999433
"[0.2, 0.3, 0.3, 0.1, 0.0, 0.0, 0.0]",3,-0.009999999999999433
